PDT000098728.2|SAMN04254310||Escherichia coli|E. coli O116:H21|PNUSAE001615|Pathogen: clinical or host-associated	SRR3040512
PDT000096868.2|SAMN04235810||Escherichia coli|E. coli O116:H21|PNUSAE001620|Pathogen: clinical or host-associated	SRR2982235
PDT000077520.1|SAMN03455810|GCA_001191345.1|Escherichia coli|O116|CFSAN026795|Pathogen: clinical or host-associated	
PDT000233978.2|SAMN07431187||Escherichia coli||PNUSAE008729|Pathogen: clinical or host-associated	SRR5939829
PDT000132412.2|SAMN05171776||Escherichia coli|O48:H21|187542|Pathogen: clinical or host-associated	SRR3581324
PDT000034518.3|SAMN02463234||Escherichia coli||AZ-TG71247|Pathogen: environmental/food/other	SRR1505485
PDT000109426.2|SAMN03358860||Escherichia coli||BCW_3262|Microbe	SRR1815571
PDT000354180.1|SAMN04913876|GCA_003334005.1|Escherichia coli||MOD1-ECOR29|Pathogen: environmental/food/other	
PDT000149347.2|SAMN05596725||Escherichia coli||MOD1-EC3745|Pathogen: environmental/food/other	SRR4259652
PDT000149356.2|SAMN05596712||Escherichia coli||MOD1-EC3757|Pathogen: environmental/food/other	SRR4260046
PDT000311266.2|SAMN09013577||Escherichia coli||FSIS11809439|Pathogen: environmental/food/other	SRR7096232
PDT000095739.2|SAMN04293345||Escherichia coli|||Pathogen: environmental/food/other	SRR2970200
PDT000128803.2|SAMEA3597774||Escherichia coli|||Generic	ERR1055850
PDT000312639.2|SAMN09074998||Escherichia coli O25||PSU-0524|Pathogen: environmental/food/other	SRR7135442
PDT000251729.1|SAMN06555285|GCA_002517295.1|Escherichia coli||MOD1-EC5282|Pathogen: clinical or host-associated	
PDT000248771.1|SAMN04993085|GCA_002463015.1|Escherichia coli||MOD1-EC6466|Pathogen: environmental/food/other	
PDT000385502.1|SAMN10134665||Escherichia coli||PSU-1321|Pathogen: environmental/food/other	SRR7906771
PDT000248823.1|SAMN04893480|GCA_002464065.1|Escherichia coli||MOD1-EC6253|Pathogen: environmental/food/other	
PDT000251856.1|SAMN04992260|GCA_002519825.1|Escherichia coli||MOD1-EC6894|Pathogen: environmental/food/other	
PDT000317751.1|SAMN09233286||Escherichia coli|Escherichia coli|528534|Pathogen: environmental/food/other	SRR7191688
PDT000315876.1|SAMN09221031||Escherichia coli||PNUSAE013923|Pathogen: clinical or host-associated	SRR7178220
PDT000317586.1|SAMN09232485||Escherichia coli||PNUSAE014069|Pathogen: clinical or host-associated	SRR7191453
PDT000045899.2|SAMN03255938||Escherichia coli|Undetermined:Undetermined|PNUSAE000120|Pathogen: clinical or host-associated	SRR1714138
PDT000383098.1|SAMN06445833|GCA_003586045.1|Escherichia coli M8||M8|MIGS Cultured Bacterial/Archaeal	
PDT000208696.1|SAMN04420129|GCA_002133915.1|Escherichia coli||OLC994|Microbe	
PDT000008724.2|SAMN02436333|GCA_000215245.2|Escherichia coli 96.154||96.154|Generic	
PDT000354907.1|SAMN09724897||Escherichia coli||PSU-0776|Pathogen: environmental/food/other	SRR7613638
PDT000288529.2|SAMN07446270||Escherichia coli||CFSAN066341|Pathogen: clinical or host-associated	SRR6764073
PDT000186215.1|SAMN06046975|GCA_001990935.1|Escherichia coli||TS18/08|Microbe	
PDT000189368.2|SAMN06339265||Escherichia coli||WAPHLECOA00007|Pathogen: environmental/food/other	SRR5278971
PDT000248649.1|SAMN05607407|GCA_002460255.1|Escherichia coli||MOD1-EC1628|Pathogen: clinical or host-associated	
PDT000146581.2|SAMN05725760||Escherichia coli||2015C-5229|Pathogen: clinical or host-associated	SRR4115682
PDT000140494.2|SAMN05414505||Escherichia coli||CFSAN046660|Pathogen: environmental/food/other	SRR3931211
PDT000246448.1|SAMN07679722|GCA_002379215.1|Escherichia coli||RM9244|Microbe	
PDT000234217.2|SAMN07499247||Escherichia coli||PNUSAE008887|Pathogen: clinical or host-associated	SRR5944902
PDT000176757.2|SAMN06173464||Escherichia coli||PNUSAE005476|Pathogen: clinical or host-associated	SRR5158002
PDT000204950.2|SAMN06680928||Escherichia coli||PSU-0052|Pathogen: environmental/food/other	SRR5470912
PDT000251883.1|SAMN04992230|GCA_002520345.1|Escherichia coli||MOD1-EC6864|Pathogen: environmental/food/other	
PDT000133956.1|SAMN03775370|GCA_001660245.1|Escherichia coli||ESC146|Microbe	
PDT000193091.2|SAMN06563299||Escherichia coli||PNUSAE006286|Pathogen: environmental/food/other	SRR5342855
PDT000248539.1|SAMN05605255|GCA_002458095.1|Escherichia coli||MOD1-EC1921|Pathogen: environmental/food/other	
PDT000300550.1|SAMN08579602|GCA_003018355.1|Escherichia coli||00-3076|Pathogen: clinical or host-associated	
PDT000038904.1|SAMEA2593918|GCA_000753315.1|Escherichia coli|113|FHI35|Generic	
PDT000288566.2|SAMN07446217||Escherichia coli||CFSAN066332|Pathogen: environmental/food/other	SRR6764110
PDT000288580.2|SAMN07446220||Escherichia coli||CFSAN066380|Pathogen: clinical or host-associated	SRR6764124
PDT000321850.1|SAMN08724662|GCA_003176855.1|Escherichia coli||RM10466|Pathogen: clinical or host-associated	
PDT000274845.2|SAMN08134301||Escherichia coli||PSU_0233|Pathogen: environmental/food/other	SRR6426307
PDT000271198.2|SAMN08140743||Escherichia coli||PNUSAE011204|Pathogen: clinical or host-associated	SRR6371695
PDT000333178.1|SAMN09445273||Escherichia coli||CFSAN082286|Pathogen: environmental/food/other	SRR7401718
PDT000246449.1|SAMN07679720|GCA_002379265.1|Escherichia coli||RM7806|Microbe	
PDT000145389.2|SAMN05582144||Escherichia coli||PNUSAE003946|Pathogen: clinical or host-associated	SRR4054777
PDT000040374.4|SAMN02991199||Escherichia coli|||Pathogen: clinical or host-associated	SRR2014931
PDT000157467.2|SAMN05991339||Escherichia coli||PNUSAE004211|Pathogen: clinical or host-associated	SRR5001045
PDT000140542.2|SAMN05414584||Escherichia coli||CFSAN046739|Pathogen: environmental/food/other	SRR3931259
PDT000131018.2|SAMN04999930||Escherichia coli||PNUSAE003084|Pathogen: clinical or host-associated	SRR3540703
PDT000157464.2|SAMN05991337||Escherichia coli||PNUSAE004206|Pathogen: clinical or host-associated	SRR5001042
PDT000276349.2|SAMN08274654||Escherichia coli||WAPHLECOA00014|Pathogen: environmental/food/other	SRR6443398
PDT000176686.2|SAMN06173463||Escherichia coli||PNUSAE005308|Pathogen: clinical or host-associated	SRR5152357
PDT000214059.2|SAMN07151518||Escherichia coli||PNUSAE006971|Pathogen: clinical or host-associated	SRR5633117
PDT000225436.2|SAMN07350843||Escherichia coli||PNUSAE008337|Pathogen: clinical or host-associated	SRR5832128
PDT000040403.3|SAMN02991196||Escherichia coli|||Pathogen: clinical or host-associated	SRR2014864
PDT000240575.2|SAMN07624153||Escherichia coli||PNUSAE009558|Pathogen: clinical or host-associated	SRR6039176
PDT000115005.2|SAMN04558444||Escherichia coli|E. coli O113:H21|2015C-3690|Pathogen: clinical or host-associated	SRR3231755
PDT000133958.1|SAMN03775377|GCA_001660275.1|Escherichia coli||ESC256|Microbe	
PDT000322447.1|SAMN09294394||Escherichia coli||PNUSAE013954|Pathogen: clinical or host-associated	SRR7248767
PDT000133957.1|SAMN03775371|GCA_001660255.1|Escherichia coli||ESC173|Microbe	
PDT000248701.1|SAMN05591729|GCA_002461345.1|Escherichia coli||MOD1-EC1512|Pathogen: environmental/food/other	
PDT000271229.2|SAMN08159846||Escherichia coli||PNUSAE011167|Pathogen: clinical or host-associated	SRR6371730
PDT000145775.2|SAMN05557937||Escherichia coli||PNUSAE003938|Pathogen: clinical or host-associated	SRR4064294
PDT000135351.2|SAMN05253907||Escherichia coli|E. coli O113:H21|PNUSAE003231|Pathogen: clinical or host-associated	SRR3708173
PDT000249954.1|SAMN04992397|GCA_002469145.1|Escherichia coli||MOD1-EC6572|Pathogen: environmental/food/other	
PDT000077511.1|SAMN03455808|GCA_001191135.1|Escherichia coli|O113|CFSAN026793|Pathogen: clinical or host-associated	
PDT000248533.1|SAMN05605304|GCA_002457955.1|Escherichia coli||MOD1-EC1932|Pathogen: clinical or host-associated	
PDT000299804.2|SAMN08799712||Escherichia coli||PNUSAE012867|Pathogen: clinical or host-associated	SRR6902778
PDT000150165.2|SAMN05791273||Escherichia coli||PNUSAE004490|Pathogen: clinical or host-associated	SRR4293151
PDT000140496.2|SAMN05414542||Escherichia coli||CFSAN046697|Pathogen: environmental/food/other	SRR3931213
PDT000140549.2|SAMN05414510||Escherichia coli||CFSAN046665|Pathogen: environmental/food/other	SRR3931266
PDT000140536.2|SAMN05414579||Escherichia coli||CFSAN046734|Pathogen: environmental/food/other	SRR3931253
PDT000142592.2|SAMN05441795||Escherichia coli||PNUSAE003735|Pathogen: clinical or host-associated	SRR3991631
PDT000214057.2|SAMN07151519||Escherichia coli||PNUSAE006972|Pathogen: clinical or host-associated	SRR5633110
PDT000062612.2|SAMN03569179||Escherichia coli|E. coli O113:H21|PNUSAE000515|Pathogen: clinical or host-associated	SRR2002646
PDT000140474.2|SAMN05414522||Escherichia coli||CFSAN046677|Pathogen: environmental/food/other	SRR3931190
PDT000298036.1|SAMN07983302|GCA_003009195.1|Escherichia coli||ECRLC09|Microbe	
PDT000346606.1|SAMN08148358|GCA_003292015.1|Escherichia coli||GZ14|Microbe	
PDT000201015.2|SAMN06677684||Escherichia coli||NC_P08-16|Pathogen: environmental/food/other	SRR5434399
PDT000081729.1|SAMEA3498482|GCA_001268325.1|Escherichia coli|||Generic	
PDT000285782.2|SAMN08499968||Escherichia coli||PNUSAE012092|Pathogen: clinical or host-associated	SRR6689556
PDT000034462.2|SAMN02628699||Escherichia coli||AZ-TG73783|Pathogen: environmental/food/other	SRR1505386
PDT000128848.2|SAMEA3597819||Escherichia coli|||Generic	ERR1055895
PDT000318976.1|SAMN06641901|GCA_003145125.1|Escherichia coli||Win2013_WWKa_ALT_23|Microbe	
PDT000225237.1|SAMN05828200|GCA_002216985.1|Escherichia coli||CoR-23|Pathogen: clinical or host-associated	
PDT000346541.1|SAMN08148413|GCA_003290685.1|Escherichia coli||SC9|Microbe	
PDT000204869.2|SAMN06645778||Escherichia coli||NC_STEC98|Pathogen: environmental/food/other	SRR5469721
PDT000215551.2|SAMN06645857||Escherichia coli||NC_STEC196|Pathogen: environmental/food/other	SRR5645373
PDT000240706.1|SAMN07316730|GCA_002263065.1|Escherichia coli||1rc4|Pathogen: clinical or host-associated	
PDT000289911.1|SAMN08534276|GCA_002941925.1|Escherichia coli||YH17151|Microbe	
PDT000201013.2|SAMN06677683||Escherichia coli||NC_P08-18|Pathogen: environmental/food/other	SRR5434397
PDT000204878.2|SAMN06645780||Escherichia coli||NC_STEC96|Pathogen: environmental/food/other	SRR5470011
PDT000346562.1|SAMN08148376|GCA_003291095.1|Escherichia coli||HUB6|Microbe	
PDT000346898.1|SAMN07556522|GCA_003303295.1|Escherichia coli||A148|Microbe	
PDT000251879.1|SAMN04992236|GCA_002520255.1|Escherichia coli||MOD1-EC6870|Pathogen: environmental/food/other	
PDT000011809.2|SAMN00854671|GCA_000352605.1|Escherichia coli KTE136||KTE136|Generic	
PDT000203412.2|SAMN06677724||Escherichia coli||NC_C19-08|Pathogen: environmental/food/other	SRR5459141
PDT000250141.1|SAMN04992477|GCA_002484975.1|Escherichia coli||MOD1-EC6647|Pathogen: clinical or host-associated	
PDT000248821.1|SAMN04993076|GCA_002464045.1|Escherichia coli||MOD1-EC6457|Pathogen: environmental/food/other	
PDT000095793.2|SAMN04293399||Escherichia coli|||Pathogen: environmental/food/other	SRR2970254
PDT000106261.2|SAMN04450992||Escherichia coli||AZ-TG-713-2|Pathogen: environmental/food/other	SRR3156776
PDT000281484.2|SAMN08387158||Escherichia coli||FSIS11807024|Pathogen: environmental/food/other	SRR6505050
PDT000311239.2|SAMN09013471||Escherichia coli||FSIS11808977|Pathogen: environmental/food/other	SRR7095754
PDT000168874.1|SAMN05929012|GCA_001894645.1|Escherichia coli||718|Microbe	
PDT000067794.1|SAMN03280211|GCA_001030545.1|Escherichia coli||BIDMC103|Pathogen: clinical or host-associated	
PDT000188123.3|SAMD00053129||Escherichia coli||KFu021|MIGS Cultured Bacterial/Archaeal	DRR063343,DRR063447
PDT000135992.2|SAMN04357562||Escherichia coli||HICF112|Pathogen: clinical or host-associated	SRR3050911
PDT000174337.1|SAMN03785011|GCA_001911695.1|Escherichia coli||203518|Pathogen: clinical or host-associated	
PDT000174368.1|SAMN04420291|GCA_001912345.1|Escherichia coli||503698|Pathogen: clinical or host-associated	
PDT000174384.1|SAMN04420273|GCA_001912665.1|Escherichia coli||102148|Pathogen: clinical or host-associated	
PDT000242798.2|SAMN07654516||Escherichia coli||PNUSAE009413|Pathogen: clinical or host-associated	SRR6060822
PDT000333964.1|SAMN09467023||Escherichia coli|Escherichia coli|387466|Pathogen: environmental/food/other	SRR7407970
PDT000174331.1|SAMN03785000|GCA_001911585.1|Escherichia coli||503210|Pathogen: clinical or host-associated	
PDT000174345.1|SAMN03785014|GCA_001911865.1|Escherichia coli||603936|Pathogen: clinical or host-associated	
PDT000251958.1|SAMN04992127|GCA_002521845.1|Escherichia coli||MOD1-EC6779|Pathogen: clinical or host-associated	
PDT000015708.3|SAMN00829409|GCA_000356765.2|Escherichia coli P0302293.10||P0302293.10|Generic	
PDT000015854.3|SAMN00829413|GCA_000356805.2|Escherichia coli P0302293.3||P0302293.3|Generic	
PDT000015830.3|SAMN00829417|GCA_000358165.2|Escherichia coli P0302293.9||P0302293.9|Generic	
PDT000015818.3|SAMN00829412|GCA_000356785.2|Escherichia coli P0302293.4||P0302293.4|Generic	
PDT000015836.2|SAMN00829418|GCA_000356965.1|Escherichia coli P0302293.8||P0302293.8|Generic	
PDT000015834.2|SAMN00829414|GCA_000356945.1|Escherichia coli P0302293.6||P0302293.6|Generic	
PDT000015851.3|SAMN00858018|GCA_000357665.2|Escherichia coli P0302293.7||P0302293.7|Generic	
PDT000015874.2|SAMN00829411|GCA_000356545.1|Escherichia coli P0302293.2||P0302293.2|Generic	
PDT000251981.1|SAMN04992573|GCA_002522315.1|Escherichia coli||MOD1-EC6742|Pathogen: clinical or host-associated	
PDT000003791.2|SAMN02442807||Escherichia coli||AZ-TG60901|Pathogen: environmental/food/other	SRR1177646
PDT000308402.1|SAMN08918500|GCA_003069365.1|Escherichia coli||MKU-A9-MCR|Pathogen: environmental/food/other	
PDT000141130.2|SAMN05390831||Escherichia coli||PNUSAE003547|Pathogen: clinical or host-associated	SRR3956996
PDT000246492.2|SAMN07709805||Escherichia coli||ECOL-17-VL-NY-MS-0016|Pathogen: environmental/food/other	SRR6118636
PDT000128801.2|SAMEA3597772||Escherichia coli|||Generic	ERR1055848
PDT000069670.1|SAMN03197903|GCA_001058935.1|Escherichia coli||7_ECOL|Pathogen: clinical or host-associated	
PDT000292832.2|SAMN08631249||Escherichia coli||FSIS11807943|Pathogen: environmental/food/other	SRR6811296
PDT000285626.2|SAMN08146262||Escherichia coli||NC_LB-5074|Pathogen: environmental/food/other	SRR6683811
PDT000313007.2|SAMN09112648||Escherichia coli||PNUSAE013877|Pathogen: clinical or host-associated	SRR7145633
PDT000215758.2|SAMN06848988||Escherichia coli||NC_P18-05|Pathogen: environmental/food/other	SRR5646654
PDT000206243.3|SAMN06848534||Escherichia coli||NC_P07-18|Pathogen: environmental/food/other	SRR5488048,SRR5646677
PDT000203402.2|SAMN06677699||Escherichia coli||NC_P03-03|Pathogen: environmental/food/other	SRR5459100
PDT000066400.2|SAMN02463252||Escherichia coli||AZ-TG71319|Pathogen: environmental/food/other	SRR2054380
PDT000200979.2|SAMN06677696||Escherichia coli||NC_P03-10|Pathogen: environmental/food/other	SRR5434357
PDT000201006.2|SAMN06677722||Escherichia coli||NC_P10-11|Pathogen: environmental/food/other	SRR5434387
PDT000346966.1|SAMN07556525|GCA_003304725.1|Escherichia coli||A185|Microbe	
PDT000354284.1|SAMN09579996|GCA_003338875.1|Escherichia coli||AVC113|Microbe	
PDT000346904.1|SAMN07556517|GCA_003303445.1|Escherichia coli||A368|Microbe	
PDT000174359.1|SAMN03785004|GCA_001912145.1|Escherichia coli||302025|Pathogen: clinical or host-associated	
PDT000129815.2|SAMEA3529331||Escherichia coli|O58:H51||Generic	ERR1010245
PDT000283185.1|SAMN08384430|GCA_002906325.1|Escherichia coli||ECAJ20|Pathogen: environmental/food/other	
PDT000285932.2|SAMN08500542||Escherichia coli||FSIS11807389|Pathogen: environmental/food/other	SRR6696801
PDT000325584.1|SAMN09386342||Escherichia coli||FSIS11810263|Pathogen: environmental/food/other	SRR7284571
PDT000372177.1|SAMN09954415||Escherichia coli||PSU-0892|Pathogen: environmental/food/other	SRR7788268
PDT000163826.2|SAMN06093481||Escherichia coli||OH-101110|Pathogen: environmental/food/other	SRR5070592
PDT000163828.2|SAMN06093484||Escherichia coli||OH-101105|Pathogen: environmental/food/other	SRR5070595
PDT000228195.1|SAMN05440410|GCA_002229625.1|Escherichia coli||MOD1-EC5509|Pathogen: environmental/food/other	
PDT000360977.1|SAMEA4811070|GCA_900499325.1|Escherichia coli|||Generic	
PDT000249937.1|SAMN04992430|GCA_002468815.1|Escherichia coli||MOD1-EC6600|Pathogen: environmental/food/other	
PDT000027736.2|SAMN02628627||Escherichia coli||AZ-TG73491|Pathogen: environmental/food/other	SRR1264971
PDT000274727.2|SAMN08235529||Escherichia coli||ARIMEC619-05|Pathogen: clinical or host-associated	SRR6425177
PDT000048651.2|SAMN03293362||Escherichia coli|E. coli O9:H21|PNUSAE000160|Pathogen: clinical or host-associated	SRR1773021
PDT000251841.1|SAMN04992302|GCA_002519535.1|Escherichia coli||MOD1-EC6936|Pathogen: environmental/food/other	
PDT000384281.1|SAMN10118347||Escherichia coli||FSIS11814124|Pathogen: environmental/food/other	SRR7896462
PDT000352484.1|SAMN08519275|GCA_003321845.1|Escherichia coli||KOS_SD04_1507_Eco_073|Pathogen: environmental/food/other	
PDT000032355.1|SAMN02680157|GCA_000704065.1|Escherichia coli 2-316-03_S3_C2||2-316-03_S3_C2|Generic	
PDT000032356.1|SAMN02680240|GCA_000704085.1|Escherichia coli 2-316-03_S3_C3||2-316-03_S3_C3|Generic	
PDT000285339.1|SAMN07598975|GCA_002917665.1|Escherichia coli||226|Microbe	
PDT000068831.2|SAMN02463267||Escherichia coli||AZ-TG71379|Pathogen: environmental/food/other	SRR2085603
PDT000369037.1|SAMEA3485099|GCA_900482425.1|Escherichia coli||VRES0669|Generic	
PDT000025249.2|SAMN02628582||Escherichia coli||AZ-TG73311|Pathogen: environmental/food/other	SRR1212388
PDT000034512.2|SAMN02628686||Escherichia coli||AZ-TG73731|Pathogen: environmental/food/other	SRR1505474
PDT000355612.1|SAMN09727449||Escherichia coli||FSIS11812002|Pathogen: environmental/food/other	SRR7620958
PDT000367275.1|SAMN09914038||Escherichia coli||FSIS11813249|Pathogen: environmental/food/other	SRR7754545
PDT000191808.2|SAMN05596728||Escherichia coli||MOD1-EC3743|Pathogen: environmental/food/other	SRR5330814
PDT000060709.2|SAMN02463245||Escherichia coli||AZ-TG71291|Pathogen: environmental/food/other	SRR1982173
PDT000252448.1|SAMN04902889|GCA_002535155.1|Escherichia coli||MOD1-EC6203|Pathogen: environmental/food/other	
PDT000354868.1|SAMN09725130||Escherichia coli||PSU-0840|Pathogen: environmental/food/other	SRR7613574
PDT000228228.1|SAMN05440339|GCA_002230305.1|Escherichia coli||MOD1-EC5480|Pathogen: environmental/food/other	
PDT000346501.1|SAMEA3472118|GCA_900479305.1|Escherichia coli||VREC0446|Generic	
PDT000062978.2|SAMN03570557||Escherichia coli||AB1767|Pathogen: clinical or host-associated	SRR2000442
PDT000252502.1|SAMN04902869|GCA_002537045.1|Escherichia coli||MOD1-EC6183|Pathogen: environmental/food/other	
PDT000353634.1|SAMN08949647|GCA_003328225.1|Escherichia coli||E433|Microbe	
PDT000027735.2|SAMN02628626||Escherichia coli||AZ-TG73487|Pathogen: environmental/food/other	SRR1264997
PDT000358640.1|SAMN09728994||Escherichia coli||ECOL-18-VL-LA-KY-0006|Pathogen: environmental/food/other	SRR7647918
PDT000249827.1|SAMN06045570|GCA_002466595.1|Escherichia coli||MOD1-EC290|Pathogen: environmental/food/other	
